,Type,Severity,County,Date,Latitude,Longitude,DateCounty
653531,Rain,Light,Yuba,03-15,39.1361,-121.4366,03-15-Yuba
653532,Rain,Light,Yuba,03-15,39.1361,-121.4366,03-15-Yuba
653533,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653534,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653535,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653536,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653537,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653538,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653539,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653540,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653541,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653542,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653543,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653544,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653545,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653546,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653547,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653548,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653549,Rain,Light,Yuba,03-16,39.1361,-121.4366,03-16-Yuba
653550,Rain,Light,Yuba,03-17,39.1361,-121.4366,03-17-Yuba
653551,Rain,Light,Yuba,03-17,39.1361,-121.4366,03-17-Yuba
653552,Rain,Light,Yuba,03-17,39.1361,-121.4366,03-17-Yuba
653553,Rain,Light,Yuba,03-17,39.1361,-121.4366,03-17-Yuba
653554,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653555,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653556,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653557,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653558,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653559,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653560,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653561,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653562,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653563,Rain,Light,Yuba,03-18,39.1361,-121.4366,03-18-Yuba
653564,Rain,Light,Yuba,03-24,39.1361,-121.4366,03-24-Yuba
653565,Rain,Light,Yuba,03-24,39.1361,-121.4366,03-24-Yuba
653566,Rain,Light,Yuba,03-24,39.1361,-121.4366,03-24-Yuba
653567,Rain,Light,Yuba,03-24,39.1361,-121.4366,03-24-Yuba
653568,Rain,Light,Yuba,03-24,39.1361,-121.4366,03-24-Yuba
653569,Rain,Light,Yuba,03-25,39.1361,-121.4366,03-25-Yuba
653570,Rain,Light,Yuba,03-28,39.1361,-121.4366,03-28-Yuba
653571,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653572,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653573,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653574,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653575,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653576,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653577,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653578,Rain,Light,Yuba,03-29,39.1361,-121.4366,03-29-Yuba
653580,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653581,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653582,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653583,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653585,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653587,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653589,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653590,Rain,Moderate,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653592,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653593,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653595,Rain,Light,Yuba,04-04,39.1361,-121.4366,04-04-Yuba
653596,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653597,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653598,Rain,Moderate,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653599,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653600,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653601,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653602,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653603,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653604,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653605,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653606,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653607,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653608,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653609,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653610,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653611,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653612,Rain,Moderate,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653613,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653614,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653615,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653616,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653617,Rain,Light,Yuba,04-05,39.1361,-121.4366,04-05-Yuba
653618,Rain,Light,Yuba,04-06,39.1361,-121.4366,04-06-Yuba
653619,Rain,Light,Yuba,04-06,39.1361,-121.4366,04-06-Yuba
653620,Rain,Light,Yuba,04-07,39.1361,-121.4366,04-07-Yuba
653621,Rain,Light,Yuba,04-07,39.1361,-121.4366,04-07-Yuba
653623,Rain,Light,Yuba,04-08,39.1361,-121.4366,04-08-Yuba
653624,Rain,Light,Yuba,04-08,39.1361,-121.4366,04-08-Yuba
653639,Rain,Light,Yuba,04-21,39.1361,-121.4366,04-21-Yuba
653640,Rain,Light,Yuba,04-21,39.1361,-121.4366,04-21-Yuba
653641,Rain,Light,Yuba,04-21,39.1361,-121.4366,04-21-Yuba
653648,Rain,Light,Yuba,04-25,39.1361,-121.4366,04-25-Yuba
653650,Rain,Light,Yuba,04-25,39.1361,-121.4366,04-25-Yuba
653651,Rain,Light,Yuba,04-25,39.1361,-121.4366,04-25-Yuba
653652,Rain,Light,Yuba,04-26,39.1361,-121.4366,04-26-Yuba
653671,Rain,Light,Yuba,05-11,39.1361,-121.4366,05-11-Yuba
653672,Rain,Light,Yuba,05-11,39.1361,-121.4366,05-11-Yuba
653673,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653674,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653675,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653676,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653677,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653678,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653679,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653680,Rain,Light,Yuba,05-12,39.1361,-121.4366,05-12-Yuba
653681,Rain,Light,Yuba,05-13,39.1361,-121.4366,05-13-Yuba
653682,Rain,Light,Yuba,05-13,39.1361,-121.4366,05-13-Yuba
653683,Rain,Light,Yuba,05-14,39.1361,-121.4366,05-14-Yuba
653684,Rain,Light,Yuba,05-14,39.1361,-121.4366,05-14-Yuba
653685,Rain,Light,Yuba,05-14,39.1361,-121.4366,05-14-Yuba
653686,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653687,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653688,Rain,Moderate,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653689,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653690,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653691,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653692,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653693,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653695,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653696,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653697,Rain,Light,Yuba,05-17,39.1361,-121.4366,05-17-Yuba
653698,Rain,Light,Yuba,05-18,39.1361,-121.4366,05-18-Yuba
653699,Rain,Light,Yuba,05-18,39.1361,-121.4366,05-18-Yuba
653700,Rain,Light,Yuba,05-18,39.1361,-121.4366,05-18-Yuba
653701,Rain,Light,Yuba,05-19,39.1361,-121.4366,05-19-Yuba
653702,Rain,Light,Yuba,05-19,39.1361,-121.4366,05-19-Yuba
653703,Rain,Light,Yuba,05-19,39.1361,-121.4366,05-19-Yuba
653707,Rain,Light,Yuba,05-20,39.1361,-121.4366,05-20-Yuba
653709,Rain,Light,Yuba,05-20,39.1361,-121.4366,05-20-Yuba
653717,Rain,Light,Yuba,05-26,39.1361,-121.4366,05-26-Yuba
653732,Rain,Light,Yuba,05-29,39.1361,-121.4366,05-29-Yuba
653733,Rain,Light,Yuba,05-30,39.1361,-121.4366,05-30-Yuba
653734,Rain,Light,Yuba,05-30,39.1361,-121.4366,05-30-Yuba
653735,Rain,Light,Yuba,05-30,39.1361,-121.4366,05-30-Yuba
653736,Rain,Light,Yuba,05-30,39.1361,-121.4366,05-30-Yuba
653737,Rain,Light,Yuba,05-30,39.1361,-121.4366,05-30-Yuba
653738,Rain,Light,Yuba,05-30,39.1361,-121.4366,05-30-Yuba
653739,Rain,Light,Yuba,05-30,39.1361,-121.4366,05-30-Yuba
653740,Rain,Light,Yuba,06-01,39.1361,-121.4366,06-01-Yuba
653742,Rain,Light,Yuba,06-13,39.1361,-121.4366,06-13-Yuba
653743,Rain,Light,Yuba,06-13,39.1361,-121.4366,06-13-Yuba
653744,Rain,Light,Yuba,06-13,39.1361,-121.4366,06-13-Yuba
653745,Rain,Light,Yuba,06-13,39.1361,-121.4366,06-13-Yuba
653762,Rain,Light,Yuba,07-11,39.1361,-121.4366,07-11-Yuba
653763,Rain,Light,Yuba,07-27,39.1361,-121.4366,07-27-Yuba
653766,Rain,Light,Yuba,08-16,39.1361,-121.4366,08-16-Yuba
653767,Rain,Light,Yuba,08-16,39.1361,-121.4366,08-16-Yuba
653768,Rain,Light,Yuba,08-16,39.1361,-121.4366,08-16-Yuba
653769,Rain,Light,Yuba,08-17,39.1361,-121.4366,08-17-Yuba
653770,Rain,Light,Yuba,08-17,39.1361,-121.4366,08-17-Yuba
653771,Rain,Light,Yuba,08-18,39.1361,-121.4366,08-18-Yuba
653772,Rain,Light,Yuba,08-18,39.1361,-121.4366,08-18-Yuba
653782,Rain,Light,Yuba,08-21,39.1361,-121.4366,08-21-Yuba
653786,Rain,Light,Yuba,08-21,39.1361,-121.4366,08-21-Yuba
653788,Rain,Light,Yuba,08-21,39.1361,-121.4366,08-21-Yuba
653790,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653792,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653794,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653796,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653803,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653806,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653808,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653810,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653812,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653814,Rain,Light,Yuba,08-22,39.1361,-121.4366,08-22-Yuba
653820,Rain,Light,Yuba,08-24,39.1361,-121.4366,08-24-Yuba
653846,Rain,Light,Yuba,09-06,39.1361,-121.4366,09-06-Yuba
653848,Rain,Light,Yuba,09-07,39.1361,-121.4366,09-07-Yuba
653963,Rain,Light,Yuba,11-07,39.1361,-121.4366,11-07-Yuba
653965,Rain,Light,Yuba,11-07,39.1361,-121.4366,11-07-Yuba
653966,Rain,Light,Yuba,11-07,39.1361,-121.4366,11-07-Yuba
653968,Rain,Light,Yuba,11-07,39.1361,-121.4366,11-07-Yuba
653969,Rain,Moderate,Yuba,11-07,39.1361,-121.4366,11-07-Yuba
653970,Rain,Light,Yuba,11-07,39.1361,-121.4366,11-07-Yuba
653979,Rain,Light,Yuba,11-13,39.1361,-121.4366,11-13-Yuba
653980,Rain,Light,Yuba,11-13,39.1361,-121.4366,11-13-Yuba
653981,Rain,Light,Yuba,11-13,39.1361,-121.4366,11-13-Yuba
653982,Rain,Moderate,Yuba,11-13,39.1361,-121.4366,11-13-Yuba
653983,Rain,Light,Yuba,11-13,39.1361,-121.4366,11-13-Yuba
653984,Rain,Light,Yuba,11-13,39.1361,-121.4366,11-13-Yuba
653986,Rain,Light,Yuba,11-14,39.1361,-121.4366,11-14-Yuba
653989,Rain,Light,Yuba,11-14,39.1361,-121.4366,11-14-Yuba
653992,Rain,Light,Yuba,11-14,39.1361,-121.4366,11-14-Yuba
654000,Rain,Light,Yuba,11-17,39.1361,-121.4366,11-17-Yuba
654001,Rain,Light,Yuba,11-17,39.1361,-121.4366,11-17-Yuba
654002,Rain,Moderate,Yuba,11-17,39.1361,-121.4366,11-17-Yuba
654003,Rain,Light,Yuba,11-17,39.1361,-121.4366,11-17-Yuba
654004,Rain,Moderate,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654006,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654007,Rain,Moderate,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654008,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654009,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654010,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654011,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654012,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654013,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654014,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654015,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654016,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654017,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654018,Rain,Light,Yuba,11-18,39.1361,-121.4366,11-18-Yuba
654031,Rain,Light,Yuba,12-11,39.1361,-121.4366,12-11-Yuba
654032,Rain,Light,Yuba,12-11,39.1361,-121.4366,12-11-Yuba
654033,Rain,Light,Yuba,12-11,39.1361,-121.4366,12-11-Yuba
654034,Rain,Light,Yuba,12-12,39.1361,-121.4366,12-12-Yuba
654035,Rain,Light,Yuba,12-12,39.1361,-121.4366,12-12-Yuba
654036,Rain,Light,Yuba,12-12,39.1361,-121.4366,12-12-Yuba
654037,Rain,Light,Yuba,12-12,39.1361,-121.4366,12-12-Yuba
654038,Rain,Light,Yuba,12-12,39.1361,-121.4366,12-12-Yuba
654041,Rain,Light,Yuba,12-12,39.1361,-121.4366,12-12-Yuba
654043,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654044,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654045,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654046,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654047,Rain,Moderate,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654048,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654049,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654050,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654051,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654052,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654053,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654054,Rain,Light,Yuba,12-13,39.1361,-121.4366,12-13-Yuba
654055,Rain,Light,Yuba,12-14,39.1361,-121.4366,12-14-Yuba
654056,Rain,Moderate,Yuba,12-14,39.1361,-121.4366,12-14-Yuba
654061,Rain,Light,Yuba,12-14,39.1361,-121.4366,12-14-Yuba
654063,Rain,Light,Yuba,12-15,39.1361,-121.4366,12-15-Yuba
654067,Rain,Light,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654068,Rain,Light,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654069,Rain,Light,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654070,Rain,Moderate,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654071,Rain,Light,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654072,Rain,Moderate,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654073,Rain,Light,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654074,Rain,Light,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654075,Rain,Light,Yuba,12-17,39.1361,-121.4366,12-17-Yuba
654084,Rain,Light,Yuba,12-22,39.1361,-121.4366,12-22-Yuba
654098,Rain,Light,Yuba,12-25,39.1361,-121.4366,12-25-Yuba
654099,Rain,Light,Yuba,12-25,39.1361,-121.4366,12-25-Yuba
654100,Rain,Light,Yuba,12-25,39.1361,-121.4366,12-25-Yuba
654101,Rain,Light,Yuba,12-25,39.1361,-121.4366,12-25-Yuba
654102,Rain,Light,Yuba,12-25,39.1361,-121.4366,12-25-Yuba
654103,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654105,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654107,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654108,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654109,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654110,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654111,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654112,Rain,Light,Yuba,12-26,39.1361,-121.4366,12-26-Yuba
654113,Rain,Light,Yuba,12-28,39.1361,-121.4366,12-28-Yuba
654114,Rain,Light,Yuba,12-28,39.1361,-121.4366,12-28-Yuba
654115,Rain,Light,Yuba,12-28,39.1361,-121.4366,12-28-Yuba
654116,Rain,Light,Yuba,12-28,39.1361,-121.4366,12-28-Yuba
654117,Rain,Light,Yuba,12-31,39.1361,-121.4366,12-31-Yuba
654118,Rain,Light,Yuba,12-31,39.1361,-121.4366,12-31-Yuba
654119,Rain,Light,Yuba,12-31,39.1361,-121.4366,12-31-Yuba
654121,Rain,Light,Yuba,12-31,39.1361,-121.4366,12-31-Yuba
733355,Rain,Light,San Bernardino,01-17,33.9753,-117.6361,01-17-San Bernardino
733356,Rain,Light,San Bernardino,01-17,33.9753,-117.6361,01-17-San Bernardino
733357,Rain,Light,San Bernardino,01-17,33.9753,-117.6361,01-17-San Bernardino
733420,Rain,Light,San Bernardino,03-02,33.9753,-117.6361,03-02-San Bernardino
733427,Rain,Light,San Bernardino,03-10,33.9753,-117.6361,03-10-San Bernardino
733428,Rain,Moderate,San Bernardino,03-10,33.9753,-117.6361,03-10-San Bernardino
733429,Rain,Light,San Bernardino,03-10,33.9753,-117.6361,03-10-San Bernardino
733430,Rain,Light,San Bernardino,03-10,33.9753,-117.6361,03-10-San Bernardino
733431,Rain,Light,San Bernardino,03-10,33.9753,-117.6361,03-10-San Bernardino
733435,Rain,Light,San Bernardino,03-12,33.9753,-117.6361,03-12-San Bernardino
733436,Rain,Light,San Bernardino,03-12,33.9753,-117.6361,03-12-San Bernardino
733437,Rain,Moderate,San Bernardino,03-12,33.9753,-117.6361,03-12-San Bernardino
733439,Rain,Light,San Bernardino,03-12,33.9753,-117.6361,03-12-San Bernardino
733440,Rain,Heavy,San Bernardino,03-13,33.9753,-117.6361,03-13-San Bernardino
733441,Rain,Light,San Bernardino,03-13,33.9753,-117.6361,03-13-San Bernardino
733442,Rain,Light,San Bernardino,03-13,33.9753,-117.6361,03-13-San Bernardino
733444,Rain,Light,San Bernardino,03-14,33.9753,-117.6361,03-14-San Bernardino
733445,Rain,Light,San Bernardino,03-14,33.9753,-117.6361,03-14-San Bernardino
733446,Rain,Light,San Bernardino,03-14,33.9753,-117.6361,03-14-San Bernardino
733448,Rain,Light,San Bernardino,03-14,33.9753,-117.6361,03-14-San Bernardino
733449,Rain,Light,San Bernardino,03-15,33.9753,-117.6361,03-15-San Bernardino
733451,Rain,Light,San Bernardino,03-15,33.9753,-117.6361,03-15-San Bernardino
733452,Rain,Light,San Bernardino,03-17,33.9753,-117.6361,03-17-San Bernardino
733453,Rain,Light,San Bernardino,03-17,33.9753,-117.6361,03-17-San Bernardino
733454,Rain,Moderate,San Bernardino,03-17,33.9753,-117.6361,03-17-San Bernardino
733455,Rain,Light,San Bernardino,03-17,33.9753,-117.6361,03-17-San Bernardino
733456,Rain,Light,San Bernardino,03-17,33.9753,-117.6361,03-17-San Bernardino
733458,Rain,Light,San Bernardino,03-19,33.9753,-117.6361,03-19-San Bernardino
733459,Rain,Light,San Bernardino,03-19,33.9753,-117.6361,03-19-San Bernardino
733460,Rain,Light,San Bernardino,03-19,33.9753,-117.6361,03-19-San Bernardino
733461,Rain,Light,San Bernardino,03-20,33.9753,-117.6361,03-20-San Bernardino
733462,Rain,Light,San Bernardino,03-20,33.9753,-117.6361,03-20-San Bernardino
733463,Rain,Light,San Bernardino,03-20,33.9753,-117.6361,03-20-San Bernardino
733469,Rain,Light,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733470,Rain,Moderate,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733471,Rain,Light,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733472,Rain,Moderate,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733473,Rain,Light,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733474,Rain,Moderate,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733475,Rain,Light,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733476,Rain,Light,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733477,Rain,Light,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733478,Rain,Moderate,San Bernardino,03-23,33.9753,-117.6361,03-23-San Bernardino
733482,Rain,Light,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733483,Rain,Light,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733484,Rain,Light,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733485,Rain,Moderate,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733486,Rain,Light,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733487,Rain,Moderate,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733488,Rain,Light,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733489,Rain,Light,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733490,Rain,Moderate,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733491,Rain,Light,San Bernardino,04-06,33.9753,-117.6361,04-06-San Bernardino
733492,Rain,Light,San Bernardino,04-07,33.9753,-117.6361,04-07-San Bernardino
733493,Rain,Moderate,San Bernardino,04-07,33.9753,-117.6361,04-07-San Bernardino
733494,Rain,Light,San Bernardino,04-07,33.9753,-117.6361,04-07-San Bernardino
733495,Rain,Light,San Bernardino,04-07,33.9753,-117.6361,04-07-San Bernardino
733496,Rain,Light,San Bernardino,04-07,33.9753,-117.6361,04-07-San Bernardino
733497,Rain,Moderate,San Bernardino,04-08,33.9753,-117.6361,04-08-San Bernardino
733498,Rain,Light,San Bernardino,04-08,33.9753,-117.6361,04-08-San Bernardino
733499,Rain,Light,San Bernardino,04-08,33.9753,-117.6361,04-08-San Bernardino
733500,Rain,Light,San Bernardino,04-08,33.9753,-117.6361,04-08-San Bernardino
733501,Rain,Light,San Bernardino,04-08,33.9753,-117.6361,04-08-San Bernardino
733502,Rain,Light,San Bernardino,04-08,33.9753,-117.6361,04-08-San Bernardino
733504,Rain,Light,San Bernardino,04-09,33.9753,-117.6361,04-09-San Bernardino
733505,Rain,Light,San Bernardino,04-09,33.9753,-117.6361,04-09-San Bernardino
733506,Rain,Light,San Bernardino,04-09,33.9753,-117.6361,04-09-San Bernardino
733507,Rain,Moderate,San Bernardino,04-09,33.9753,-117.6361,04-09-San Bernardino
733508,Rain,Light,San Bernardino,04-09,33.9753,-117.6361,04-09-San Bernardino
733509,Rain,Light,San Bernardino,04-10,33.9753,-117.6361,04-10-San Bernardino
733510,Rain,Moderate,San Bernardino,04-10,33.9753,-117.6361,04-10-San Bernardino
733511,Rain,Light,San Bernardino,04-11,33.9753,-117.6361,04-11-San Bernardino
733519,Rain,Light,San Bernardino,04-18,33.9753,-117.6361,04-18-San Bernardino
733576,Rain,Light,San Bernardino,05-18,33.9753,-117.6361,05-18-San Bernardino
733578,Rain,Light,San Bernardino,05-18,33.9753,-117.6361,05-18-San Bernardino
733579,Rain,Light,San Bernardino,05-18,33.9753,-117.6361,05-18-San Bernardino
733581,Rain,Light,San Bernardino,05-18,33.9753,-117.6361,05-18-San Bernardino
733593,Rain,Light,San Bernardino,06-06,33.9753,-117.6361,06-06-San Bernardino
733624,Rain,Light,San Bernardino,06-27,33.9753,-117.6361,06-27-San Bernardino
733794,Rain,Light,San Bernardino,10-25,33.9753,-117.6361,10-25-San Bernardino
733841,Rain,Light,San Bernardino,11-07,33.9753,-117.6361,11-07-San Bernardino
733842,Rain,Light,San Bernardino,11-07,33.9753,-117.6361,11-07-San Bernardino
733843,Rain,Moderate,San Bernardino,11-07,33.9753,-117.6361,11-07-San Bernardino
733844,Rain,Light,San Bernardino,11-07,33.9753,-117.6361,11-07-San Bernardino
733845,Rain,Light,San Bernardino,11-07,33.9753,-117.6361,11-07-San Bernardino
733964,Rain,Light,San Bernardino,12-24,33.9753,-117.6361,12-24-San Bernardino
733965,Rain,Light,San Bernardino,12-24,33.9753,-117.6361,12-24-San Bernardino
733978,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733979,Rain,Moderate,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733980,Rain,Light,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
733981,Rain,Moderate,San Bernardino,12-28,33.9753,-117.6361,12-28-San Bernardino
